chr	start	end	ATAC
chr17	79814400	79814600	U
chr17	79814600	79814800	U
chr17	79814800	79815000	U
chr17	79815000	79815200	U
chr17	79815200	79815400	U
chr17	79815400	79815600	U
chr17	79815600	79815800	U
chr17	79815800	79816000	U
chr17	79816000	79816200	U
chr17	79816800	79817000	U
chr17	79817000	79817200	U
chr17	79818000	79818200	B
chr17	79819400	79819600	B
chr17	79819600	79819800	B
chr17	79819800	79820000	U
chr17	79820000	79820200	U
chr17	79820200	79820400	U
chr17	79820400	79820600	U
chr17	79821000	79821200	U
chr17	79821800	79822000	U
chr17	79824800	79825000	U
chr17	79825000	79825200	U
chr17	79825200	79825400	U
chr17	79825800	79826000	B
chr17	79826200	79826400	B
chr17	79826400	79826600	B
chr17	79826600	79826800	B
chr17	79826800	79827000	U
chr17	79827000	79827200	U
chr17	79828200	79828400	U
chr17	79828600	79828800	U
chr17	79829200	79829400	U
chr17	79829600	79829800	U
chr17	79829800	79830000	U
chr17	79830600	79830800	U
chr17	79830800	79831000	U
chr17	79831400	79831600	U
chr17	79831600	79831800	B
chr17	79832000	79832200	B
chr17	79832200	79832400	B
chr17	79832400	79832600	B
chr17	79832600	79832800	B
chr17	79832800	79833000	B
chr17	79833000	79833200	B
chr17	79833600	79833800	B
chr17	79833800	79834000	B
chr17	79834600	79834800	U
chr17	79834800	79835000	U
chr17	79835000	79835200	U
chr17	79835200	79835400	U
chr17	79835400	79835600	U
chr17	79835600	79835800	U
chr17	79835800	79836000	U
chr17	79836000	79836200	B
chr17	79836200	79836400	B
chr17	79836400	79836600	B
chr17	79836600	79836800	U
chr17	79836800	79837000	U
chr17	79837000	79837200	U
chr17	79837200	79837400	U
chr17	79837400	79837600	U
chr17	79837600	79837800	U
chr17	79837800	79838000	U
chr17	79838000	79838200	U
chr17	79838200	79838400	U
chr17	79838600	79838800	U
chr17	79839800	79840000	B
chr17	79840000	79840200	B
chr17	79840400	79840600	U
chr17	79840600	79840800	U
chr17	79841000	79841200	U
chr17	79841200	79841400	U
chr17	79841400	79841600	U
chr17	79841600	79841800	U
chr17	79841800	79842000	U
chr17	79842000	79842200	U
chr17	79842200	79842400	U
chr17	79842400	79842600	U
chr17	79842600	79842800	U
chr17	79842800	79843000	U
chr17	79843000	79843200	U
chr17	79843200	79843400	U
chr17	79843400	79843600	U
chr17	79843800	79844000	U
chr17	79844400	79844600	U
chr17	79844600	79844800	U
chr17	79844800	79845000	B
chr17	79845200	79845400	B
chr17	79845400	79845600	B
chr17	79845600	79845800	B
chr17	79847800	79848000	U
chr17	79848000	79848200	U
chr17	79848200	79848400	U
chr17	79848400	79848600	U
chr17	79848600	79848800	U
chr17	79848800	79849000	U
chr17	79849000	79849200	U
chr17	79849200	79849400	U
chr17	79849400	79849600	U
chr17	79849600	79849800	U
chr17	79850000	79850200	U
chr17	79850800	79851000	U
chr17	79854000	79854200	U
chr17	79854200	79854400	U
chr17	79854400	79854600	U
chr17	79855400	79855600	U
chr17	79855600	79855800	U
chr17	79855800	79856000	U
chr17	79859000	79859200	U
chr17	79859800	79860000	U
chr17	79860400	79860600	U
chr17	79860600	79860800	U
chr17	79862200	79862400	U
chr17	79862400	79862600	U
chr17	79862800	79863000	U
chr17	79863000	79863200	U
chr17	79863200	79863400	U
chr17	79865000	79865200	U
chr17	79865800	79866000	U
chr17	79867000	79867200	U
chr17	79869400	79869600	U
chr17	79870000	79870200	U
chr17	79870400	79870600	U
chr17	79870600	79870800	U
chr17	79871600	79871800	U
chr17	79871800	79872000	U
chr17	79878000	79878200	U
chr17	79878200	79878400	U
chr17	79878400	79878600	U
chr17	79878600	79878800	U
chr17	79888400	79888600	U
chr17	79890600	79890800	U
chr17	79890800	79891000	U
chr17	79891400	79891600	U
chr17	79891600	79891800	U
chr17	79891800	79892000	U
chr17	79892000	79892200	U
chr17	79893400	79893600	U
chr17	79894600	79894800	U
chr17	79894800	79895000	U
chr17	79907400	79907600	U
chr17	79911400	79911600	U
chr17	79911600	79911800	U
chr17	79913200	79913400	U
chr17	79913400	79913600	U
chr17	79913800	79914000	U
chr17	79914600	79914800	U
chr17	79914800	79915000	U
chr17	79915800	79916000	B
chr17	79916000	79916200	B
chr17	79916200	79916400	B
chr17	79917000	79917200	U
chr17	79917200	79917400	U
chr17	79917400	79917600	U
chr17	79918000	79918200	U
chr17	79918200	79918400	U
chr17	79918400	79918600	U
chr17	79918600	79918800	U
chr17	79918800	79919000	U
chr17	79919000	79919200	U
chr17	79919200	79919400	U
chr17	79919800	79920000	U
chr17	79920000	79920200	U
chr17	79920200	79920400	U
chr17	79920400	79920600	U
chr17	79920600	79920800	U
chr17	79920800	79921000	U
chr17	79921000	79921200	U
chr17	79921200	79921400	U
chr17	79922000	79922200	U
chr17	79922200	79922400	U
chr17	79922400	79922600	U
chr17	79924000	79924200	U
chr17	79924200	79924400	B
chr17	79924400	79924600	B
chr17	79924600	79924800	B
chr17	79924800	79925000	B
chr17	79925400	79925600	U
chr17	79925600	79925800	U
chr17	79925800	79926000	U
chr17	79926000	79926200	U
chr17	79926400	79926600	U
chr17	79926600	79926800	U
chr17	79927200	79927400	U
chr17	79927400	79927600	U
chr17	79927800	79928000	U
chr17	79928800	79929000	U
chr17	79929000	79929200	U
chr17	79929200	79929400	U
chr17	79929400	79929600	U
chr17	79930200	79930400	U
chr17	79930400	79930600	U
chr17	79930600	79930800	U
chr17	79930800	79931000	U
chr17	79931000	79931200	U
chr17	79931200	79931400	U
chr17	79931400	79931600	U
chr17	79931600	79931800	U
chr17	79931800	79932000	U
chr17	79932800	79933000	U
chr17	79933000	79933200	U
chr17	79933800	79934000	U
chr17	79934000	79934200	U
chr17	79934200	79934400	U
chr17	79934400	79934600	U
chr17	79934600	79934800	U
chr17	79934800	79935000	U
chr17	79935000	79935200	U
chr17	79935200	79935400	U
chr17	79935400	79935600	U
chr17	79935600	79935800	U
chr17	79935800	79936000	U
chr17	79936000	79936200	U
chr17	79936200	79936400	U
chr17	79936600	79936800	U
chr17	79937000	79937200	U
chr17	79937200	79937400	U
chr17	79937400	79937600	U
chr17	79937600	79937800	U
chr17	79937800	79938000	U
chr17	79938000	79938200	U
chr17	79938200	79938400	U
chr17	79938400	79938600	U
chr17	79939200	79939400	U
chr17	79939400	79939600	U
chr17	79939600	79939800	U
chr17	79940200	79940400	U
chr17	79940400	79940600	U
chr17	79940600	79940800	U
chr17	79940800	79941000	U
chr17	79941000	79941200	U
chr17	79941200	79941400	U
chr17	79941400	79941600	U
chr17	79941600	79941800	U
chr17	79941800	79942000	U
chr17	79942600	79942800	U
chr17	79942800	79943000	U
chr17	79943000	79943200	U
chr17	79943200	79943400	U
chr17	79943400	79943600	U
chr17	79943600	79943800	U
chr17	79943800	79944000	B
chr17	79944000	79944200	B
chr17	79944200	79944400	B
chr17	79944400	79944600	B
chr17	79944600	79944800	U
chr17	79944800	79945000	U
chr17	79945000	79945200	U
chr17	79945200	79945400	U
chr17	79945400	79945600	U
chr17	79945600	79945800	U
chr17	79945800	79946000	U
chr17	79946800	79947000	U
chr17	79947000	79947200	U
chr17	79947200	79947400	U
chr17	79947400	79947600	U
chr17	79947600	79947800	U
chr17	79947800	79948000	U
chr17	79948400	79948600	U
chr17	79948600	79948800	U
chr17	79948800	79949000	U
chr17	79949000	79949200	U
chr17	79949200	79949400	U
chr17	79949400	79949600	U
chr17	79949600	79949800	U
chr17	79949800	79950000	U
chr17	79950000	79950200	U
chr17	79950200	79950400	U
chr17	79950400	79950600	U
chr17	79950600	79950800	U
chr17	79951200	79951400	U
chr17	79951400	79951600	U
chr17	79951600	79951800	U
chr17	79951800	79952000	U
chr17	79952000	79952200	U
chr17	79952200	79952400	U
chr17	79952400	79952600	U
chr17	79952600	79952800	U
chr17	79952800	79953000	U
chr17	79954200	79954400	U
chr17	79954400	79954600	U
chr17	79954600	79954800	U
chr17	79954800	79955000	U
chr17	79955200	79955400	U
chr17	79955400	79955600	U
chr17	79955600	79955800	U
chr17	79956800	79957000	U
chr17	79957000	79957200	U
chr17	79970600	79970800	B
chr17	79970800	79971000	B
chr17	79971600	79971800	U
chr17	79974800	79975000	B
chr17	79975000	79975200	B
chr17	79975200	79975400	U
chr17	79975400	79975600	U
chr17	79975600	79975800	U
chr17	79975800	79976000	U
chr17	79976000	79976200	U
chr17	79976400	79976600	U
chr17	79976600	79976800	U
chr17	79977000	79977200	U
chr17	79977200	79977400	U
chr17	79977400	79977600	U
chr17	79977600	79977800	U
chr17	79977800	79978000	U
chr17	79978000	79978200	U
chr17	79978200	79978400	U
chr17	79978400	79978600	U
chr17	79978600	79978800	U
chr17	79978800	79979000	U
chr17	79979600	79979800	U
chr17	79979800	79980000	U
chr17	79980000	79980200	U
chr17	79980200	79980400	U
chr17	79980800	79981000	U
chr17	79981000	79981200	U
chr17	79981200	79981400	U
chr17	79981400	79981600	U
chr17	79981600	79981800	U
chr17	79983000	79983200	U
chr17	79983200	79983400	U
chr17	79983400	79983600	U
chr17	79985400	79985600	U
chr17	79985600	79985800	U
chr17	79985800	79986000	U
chr17	79986000	79986200	U
chr17	79986200	79986400	U
chr17	79986400	79986600	U
chr17	79986600	79986800	U
chr17	79986800	79987000	U
chr17	79987000	79987200	U
chr17	79987600	79987800	U
chr17	79987800	79988000	U
chr17	79988000	79988200	U
chr17	79988200	79988400	U
chr17	79988400	79988600	U
chr17	79988600	79988800	U
chr17	79988800	79989000	U
chr17	79989000	79989200	U
chr17	79989200	79989400	U
chr17	79989400	79989600	U
chr17	79989600	79989800	U
chr17	79989800	79990000	U
chr17	79990000	79990200	U
chr17	79990200	79990400	U
chr17	79991400	79991600	B
chr17	79991800	79992000	B
chr17	79992000	79992200	B
chr17	79992200	79992400	B
chr17	79992400	79992600	B
chr17	79992600	79992800	B
chr17	79993400	79993600	B
chr17	79993600	79993800	B
chr17	79993800	79994000	B
chr17	79994000	79994200	B
chr17	79994200	79994400	B
chr17	80000000	80000200	U
chr17	80001000	80001200	U
chr17	80001200	80001400	U
chr17	80001400	80001600	U
chr17	80001600	80001800	U
chr17	80001800	80002000	U
chr17	80002000	80002200	U
chr17	80002200	80002400	U
chr17	80002400	80002600	U
chr17	80002800	80003000	U
chr17	80003000	80003200	U
chr17	80003200	80003400	U
chr17	80003400	80003600	U
chr17	80004400	80004600	U
chr17	80005400	80005600	U
chr17	80005600	80005800	U
chr17	80005800	80006000	B
chr17	80007000	80007200	U
chr17	80007600	80007800	U
chr17	80008400	80008600	B
chr17	80008600	80008800	B
chr17	80009200	80009400	U
chr17	80009400	80009600	U
chr17	80009600	80009800	U
chr17	80009800	80010000	U
chr17	80010000	80010200	U
chr17	80010200	80010400	U
chr17	80010400	80010600	U
chr17	80010600	80010800	U
chr17	80010800	80011000	U
chr17	80012000	80012200	U
chr17	80012200	80012400	U
chr17	80013200	80013400	U
chr17	80013400	80013600	U
chr17	80016800	80017000	U
chr17	80017800	80018000	U
chr17	80019400	80019600	U
chr17	80019600	80019800	U
chr17	80023000	80023200	B
chr17	80023200	80023400	B
chr17	80023400	80023600	B
chr17	80023600	80023800	B
chr17	80023800	80024000	B
chr17	80024000	80024200	B
chr17	80026600	80026800	U
chr17	80026800	80027000	U
chr17	80028000	80028200	U
chr17	80029000	80029200	U
chr17	80029200	80029400	U
chr17	80029400	80029600	U
chr17	80030400	80030600	U
chr17	80030800	80031000	U
chr17	80031000	80031200	U
chr17	80031200	80031400	U
chr17	80031400	80031600	U
chr17	80031600	80031800	U
chr17	80031800	80032000	U
chr17	80032000	80032200	U
chr17	80032200	80032400	U
chr17	80032400	80032600	U
chr17	80032600	80032800	U
chr17	80032800	80033000	U
chr17	80033000	80033200	U
chr17	80034600	80034800	U
chr17	80034800	80035000	U
chr17	80035400	80035600	U
chr17	80036000	80036200	B
chr17	80036200	80036400	B
chr17	80036400	80036600	B
chr17	80036600	80036800	B
chr17	80037000	80037200	B
chr17	80037200	80037400	B
chr17	80037800	80038000	U
chr17	80038000	80038200	U
chr17	80040000	80040200	U
chr17	80044800	80045000	U
chr17	80046600	80046800	U
chr17	80047200	80047400	U
chr17	80048400	80048600	U
chr17	80048600	80048800	U
chr17	80049600	80049800	U
chr17	80049800	80050000	U
chr17	80050000	80050200	U
chr17	80050200	80050400	U
chr17	80050800	80051000	U
chr17	80051000	80051200	U
chr17	80051800	80052000	U
chr17	80058000	80058200	U
chr17	80058400	80058600	U
chr17	80058600	80058800	U
chr17	80058800	80059000	U
chr17	80059000	80059200	U
chr17	80059200	80059400	U
chr17	80061400	80061600	U
chr17	80061600	80061800	U
chr17	80063400	80063600	U
chr17	80064000	80064200	B
chr17	80064200	80064400	B
chr17	80064600	80064800	B
chr17	80065400	80065600	U
chr17	80065600	80065800	U
chr17	80065800	80066000	U
chr17	80066000	80066200	U
chr17	80066800	80067000	U
chr17	80067000	80067200	U
chr17	80067600	80067800	U
chr17	80067800	80068000	U
chr17	80068400	80068600	U
chr17	80069000	80069200	B
chr17	80069200	80069400	B
chr17	80070000	80070200	U
chr17	80070800	80071000	U
chr17	80071000	80071200	U
chr17	80071200	80071400	U
chr17	80079200	80079400	U
chr17	80079400	80079600	U
chr17	80081600	80081800	U
chr17	80081800	80082000	U
chr17	80082000	80082200	U
chr17	80082200	80082400	U
chr17	80082400	80082600	B
chr17	80082600	80082800	B
chr17	80082800	80083000	B
chr17	80083000	80083200	B
chr17	80083200	80083400	B
chr17	80083400	80083600	U
chr17	80083600	80083800	U
chr17	80083800	80084000	U
chr17	80084600	80084800	U
chr17	80084800	80085000	U
chr17	80085400	80085600	U
chr17	80086000	80086200	U
chr17	80086200	80086400	U
chr17	80086400	80086600	U
chr17	80086600	80086800	U
chr17	80086800	80087000	U
chr17	80087000	80087200	U
chr17	80087200	80087400	U
chr17	80087400	80087600	U
chr17	80087600	80087800	U
chr17	80087800	80088000	U
chr17	80088000	80088200	U
chr17	80089000	80089200	U
chr17	80089200	80089400	U
chr17	80089800	80090000	U
chr17	80090600	80090800	U
chr17	80090800	80091000	U
chr17	80091800	80092000	U
chr17	80095200	80095400	U
chr17	80095400	80095600	U
chr17	80095600	80095800	U
chr17	80095800	80096000	U
chr17	80096400	80096600	U
chr17	80096600	80096800	U
chr17	80096800	80097000	U
chr17	80097000	80097200	U
chr17	80097200	80097400	U
chr17	80099400	80099600	U
chr17	80099600	80099800	U
chr17	80099800	80100000	U
chr17	80100000	80100200	U
chr17	80100200	80100400	U
chr17	80100400	80100600	U
chr17	80100800	80101000	U
chr17	80101000	80101200	B
chr17	80101200	80101400	B
chr17	80101400	80101600	B
chr17	80101600	80101800	B
chr17	80101800	80102000	B
chr17	80102000	80102200	B
chr17	80103600	80103800	U
chr17	80104400	80104600	U
chr17	80104600	80104800	U
chr17	80104800	80105000	U
chr17	80107000	80107200	U
chr17	80107200	80107400	U
chr17	80107400	80107600	U
chr17	80107600	80107800	U
chr17	80107800	80108000	U
chr17	80108000	80108200	U
chr17	80108200	80108400	U
chr17	80108400	80108600	U
chr17	80108600	80108800	U
chr17	80108800	80109000	U
chr17	80109000	80109200	U
chr17	80109200	80109400	U
chr17	80109400	80109600	U
chr17	80110000	80110200	U
chr17	80110200	80110400	U
chr17	80110400	80110600	U
chr17	80110600	80110800	U
chr17	80110800	80111000	U
chr17	80111000	80111200	U
chr17	80111800	80112000	U
chr17	80112000	80112200	U
chr17	80112200	80112400	U
chr17	80112400	80112600	U
chr17	80112600	80112800	U
chr17	80112800	80113000	U
chr17	80113000	80113200	U
chr17	80113200	80113400	U
chr17	80113400	80113600	U
chr17	80116200	80116400	U
chr17	80116400	80116600	U
chr17	80116600	80116800	U
chr17	80116800	80117000	U
chr17	80117000	80117200	U
chr17	80117400	80117600	U
chr17	80117600	80117800	U
chr17	80117800	80118000	U
chr17	80118000	80118200	U
chr17	80118200	80118400	U
chr17	80118400	80118600	U
chr17	80118600	80118800	U
chr17	80118800	80119000	U
chr17	80119400	80119600	U
chr17	80119600	80119800	U
chr17	80119800	80120000	U
chr17	80120800	80121000	U
chr17	80122000	80122200	U
chr17	80122200	80122400	U
chr17	80123200	80123400	U
chr17	80124200	80124400	B
chr17	80124400	80124600	B
chr17	80124600	80124800	B
chr17	80132600	80132800	U
chr17	80133000	80133200	U
chr17	80133200	80133400	U
chr17	80133400	80133600	U
chr17	80133600	80133800	U
chr17	80135200	80135400	U
chr17	80136000	80136200	U
chr17	80136200	80136400	U
chr17	80136400	80136600	U
chr17	80137200	80137400	U
chr17	80137400	80137600	U
chr17	80138200	80138400	U
chr17	80139000	80139200	U
chr17	80139200	80139400	U
chr17	80139400	80139600	U
chr17	80139600	80139800	U
chr17	80139800	80140000	U
chr17	80140000	80140200	U
chr17	80141200	80141400	U
chr17	80141400	80141600	U
chr17	80141600	80141800	U
chr17	80141800	80142000	U
chr17	80142000	80142200	U
chr17	80144000	80144200	U
chr17	80144400	80144600	U
chr17	80144800	80145000	U
chr17	80145000	80145200	U
chr17	80147400	80147600	B
chr17	80150200	80150400	U
chr17	80151400	80151600	U
chr17	80152800	80153000	U
chr17	80166800	80167000	U
chr17	80167400	80167600	U
chr17	80169600	80169800	U
chr17	80169800	80170000	U
chr17	80170200	80170400	U
chr17	80171800	80172000	U
chr17	80172000	80172200	U
chr17	80172200	80172400	U
chr17	80172400	80172600	U
chr17	80175400	80175600	U
chr17	80175600	80175800	U
chr17	80178000	80178200	U
chr17	80178200	80178400	U
chr17	80178400	80178600	U
chr17	80180200	80180400	U
chr17	80181400	80181600	U
chr17	80182200	80182400	U
chr17	80182400	80182600	U
chr17	80182600	80182800	U
chr17	80182800	80183000	U
chr17	80183000	80183200	U
chr17	80184000	80184200	U
chr17	80187600	80187800	U
chr17	80187800	80188000	U
chr17	80188000	80188200	U
chr17	80188200	80188400	U
chr17	80188400	80188600	U
chr17	80189200	80189400	U
chr17	80189400	80189600	U
chr17	80189600	80189800	U
chr17	80189800	80190000	U
chr17	80190000	80190200	U
chr17	80190800	80191000	U
chr17	80191000	80191200	U
chr17	80191200	80191400	U
chr17	80191400	80191600	U
chr17	80192000	80192200	U
chr17	80192400	80192600	U
chr17	80193800	80194000	U
chr17	80195200	80195400	U
chr17	80195400	80195600	U
chr17	80196000	80196200	B
chr17	80196600	80196800	U
chr17	80198200	80198400	U
chr17	80198400	80198600	U
chr17	80198600	80198800	U
chr17	80200000	80200200	U
chr17	80201600	80201800	U
chr17	80201800	80202000	U
chr17	80202000	80202200	U
chr17	80202200	80202400	U
chr17	80202400	80202600	U
chr17	80203800	80204000	U
chr17	80204000	80204200	U
chr17	80204200	80204400	U
chr17	80205000	80205200	U
chr17	80205400	80205600	U
chr17	80206800	80207000	U
chr17	80207000	80207200	U
chr17	80207600	80207800	U
chr17	80208000	80208200	U
chr17	80208200	80208400	U
chr17	80208400	80208600	U
chr17	80208600	80208800	U
chr17	80208800	80209000	U
chr17	80209000	80209200	U
chr17	80209200	80209400	U
chr17	80209800	80210000	U
chr17	80210000	80210200	U
chr17	80210400	80210600	U
chr17	80210600	80210800	U
chr17	80210800	80211000	U
chr17	80211400	80211600	U
chr17	80212000	80212200	U
chr17	80212200	80212400	U
chr17	80213600	80213800	U
chr17	80213800	80214000	U
chr17	80214000	80214200	U
chr17	80214200	80214400	U
chr17	80214400	80214600	U
chr17	80214600	80214800	U
chr17	80214800	80215000	U
chr17	80215000	80215200	U
chr17	80215200	80215400	U
chr17	80217000	80217200	U
chr17	80217200	80217400	U
chr17	80217800	80218000	U
chr17	80218000	80218200	U
chr17	80219400	80219600	B
chr17	80219800	80220000	B
chr17	80220000	80220200	B
chr17	80220600	80220800	B
chr17	80220800	80221000	B
chr17	80221000	80221200	B
chr17	80221200	80221400	U
chr17	80221400	80221600	U
chr17	80221600	80221800	U
chr17	80221800	80222000	U
chr17	80222400	80222600	U
chr17	80222600	80222800	U
chr17	80223000	80223200	U
chr17	80223200	80223400	U
chr17	80223600	80223800	U
chr17	80224800	80225000	U
chr17	80225200	80225400	U
chr17	80225400	80225600	U
chr17	80225600	80225800	U
chr17	80225800	80226000	U
chr17	80226200	80226400	U
chr17	80227400	80227600	U
chr17	80227600	80227800	U
chr17	80228800	80229000	U
chr17	80229000	80229200	U
chr17	80236600	80236800	U
chr17	80237000	80237200	U
chr17	80237200	80237400	U
chr17	80237400	80237600	U
chr17	80243800	80244000	U
chr17	80244000	80244200	U
chr17	80244200	80244400	U
chr17	80245000	80245200	U
chr17	80245200	80245400	U
chr17	80245800	80246000	U
chr17	80246000	80246200	U
chr17	80246200	80246400	U
chr17	80246400	80246600	U
chr17	80246600	80246800	U
chr17	80247600	80247800	U
chr17	80247800	80248000	U
chr17	80248000	80248200	U
chr17	80248200	80248400	U
chr17	80248400	80248600	U
chr17	80248600	80248800	B
chr17	80248800	80249000	B
chr17	80249000	80249200	B
chr17	80249200	80249400	B
chr17	80251800	80252000	U
chr17	80252000	80252200	U
chr17	80252400	80252600	U
chr17	80252600	80252800	U
chr17	80252800	80253000	U
chr17	80253000	80253200	U
chr17	80254000	80254200	U
chr17	80260200	80260400	B
chr17	80261000	80261200	B
chr17	80261200	80261400	B
chr17	80261400	80261600	B
chr17	80262000	80262200	U
chr17	80262200	80262400	U
chr17	80263000	80263200	U
chr17	80263400	80263600	U
chr17	80263600	80263800	U
chr17	80264200	80264400	U
chr17	80270000	80270200	U
chr17	80270200	80270400	U
chr17	80270400	80270600	U
chr17	80270600	80270800	B
chr17	80270800	80271000	B
chr17	80271200	80271400	B
chr17	80271400	80271600	U
chr17	80272800	80273000	U
chr17	80273000	80273200	U
chr17	80273200	80273400	U
chr17	80273400	80273600	U
chr17	80274000	80274200	U
chr17	80274200	80274400	U
chr17	80277800	80278000	U
chr17	80278000	80278200	U
chr17	80278200	80278400	U
chr17	80278600	80278800	U
chr17	80278800	80279000	U
chr17	80279000	80279200	U
chr17	80279200	80279400	U
chr17	80279800	80280000	U
chr17	80280000	80280200	U
chr17	80280200	80280400	U
chr17	80280800	80281000	U
chr17	80283000	80283200	U
chr17	80283200	80283400	U
chr17	80283400	80283600	U
chr17	80283600	80283800	U
chr17	80284600	80284800	B
chr17	80285400	80285600	U
chr17	80286400	80286600	U
chr17	80286600	80286800	U
chr17	80286800	80287000	U
chr17	80287600	80287800	U
chr17	80287800	80288000	U
chr17	80288000	80288200	U
chr17	80288200	80288400	U
chr17	80288400	80288600	U
chr17	80288600	80288800	U
chr17	80289000	80289200	U
chr17	80289800	80290000	U
chr17	80290000	80290200	U
chr17	80290600	80290800	U
chr17	80291600	80291800	U
chr17	80291800	80292000	U
chr17	80292400	80292600	U
chr17	80294000	80294200	U
chr17	80294200	80294400	U
chr17	80294400	80294600	U
chr17	80294600	80294800	U
chr17	80294800	80295000	U
chr17	80295000	80295200	U
chr17	80295200	80295400	U
chr17	80295400	80295600	U
chr17	80295600	80295800	U
chr17	80295800	80296000	U
chr17	80296400	80296600	U
chr17	80298200	80298400	U
chr17	80298400	80298600	U
chr17	80299000	80299200	U
chr17	80303200	80303400	U
chr17	80306200	80306400	U
chr17	80307000	80307200	U
chr17	80308000	80308200	U
chr17	80308600	80308800	U
chr17	80308800	80309000	U
chr17	80309000	80309200	U
chr17	80309200	80309400	U
chr17	80309400	80309600	U
chr17	80311400	80311600	U
chr17	80312800	80313000	U
chr17	80313000	80313200	U
chr17	80317000	80317200	U
chr17	80317200	80317400	U
chr17	80319000	80319200	U
chr17	80319200	80319400	U
chr17	80319400	80319600	U
chr17	80319800	80320000	U
chr17	80325000	80325200	U
chr17	80325600	80325800	U
chr17	80327000	80327200	U
chr17	80327600	80327800	U
chr17	80327800	80328000	U
chr17	80328000	80328200	U
chr17	80328200	80328400	U
chr17	80328400	80328600	U
chr17	80331800	80332000	U
chr17	80332000	80332200	U
chr17	80332200	80332400	U
chr17	80332400	80332600	U
chr17	80332600	80332800	U
chr17	80332800	80333000	U
chr17	80334000	80334200	U
chr17	80334200	80334400	U
chr17	80334400	80334600	U
chr17	80336200	80336400	U
chr17	80336400	80336600	U
chr17	80337000	80337200	U
chr17	80337200	80337400	U
chr17	80337400	80337600	U
chr17	80337600	80337800	U
chr17	80337800	80338000	U
chr17	80338000	80338200	U
chr17	80338200	80338400	U
chr17	80339000	80339200	U
chr17	80339200	80339400	U
chr17	80339400	80339600	U
chr17	80339800	80340000	U
chr17	80340000	80340200	U
chr17	80340200	80340400	U
chr17	80343200	80343400	U
chr17	80343800	80344000	U
chr17	80344000	80344200	U
chr17	80344200	80344400	U
chr17	80344400	80344600	U
chr17	80344600	80344800	U
chr17	80344800	80345000	U
chr17	80345000	80345200	U
chr17	80345200	80345400	U
chr17	80345400	80345600	U
chr17	80345600	80345800	U
chr17	80345800	80346000	U
chr17	80346000	80346200	U
chr17	80346200	80346400	U
chr17	80346400	80346600	U
chr17	80346600	80346800	U
chr17	80346800	80347000	U
chr17	80347000	80347200	U
chr17	80347200	80347400	U
chr17	80347400	80347600	U
chr17	80347600	80347800	U
chr17	80347800	80348000	U
chr17	80348000	80348200	U
chr17	80348200	80348400	U
chr17	80348800	80349000	U
chr17	80349000	80349200	U
chr17	80349200	80349400	U
chr17	80349400	80349600	U
chr17	80349600	80349800	U
chr17	80349800	80350000	U
chr17	80350000	80350200	U
chr17	80350200	80350400	U
chr17	80350400	80350600	U
chr17	80350800	80351000	U
chr17	80351000	80351200	U
chr17	80351400	80351600	U
chr17	80352200	80352400	U
chr17	80352400	80352600	U
chr17	80352600	80352800	U
chr17	80352800	80353000	U
chr17	80353000	80353200	U
chr17	80353200	80353400	U
chr17	80353400	80353600	U
chr17	80353600	80353800	U
chr17	80353800	80354000	U
chr17	80354000	80354200	U
chr17	80354200	80354400	U
chr17	80354400	80354600	U
chr17	80354600	80354800	U
chr17	80354800	80355000	U
chr17	80355000	80355200	U
chr17	80356400	80356600	U
chr17	80358200	80358400	U
chr17	80358400	80358600	U
chr17	80359000	80359200	U
chr17	80360000	80360200	U
chr17	80360200	80360400	U
chr17	80360400	80360600	U
chr17	80360600	80360800	U
chr17	80360800	80361000	U
chr17	80361600	80361800	B
chr17	80361800	80362000	B
chr17	80362000	80362200	U
chr17	80363000	80363200	U
chr17	80363200	80363400	U
chr17	80363400	80363600	U
chr17	80363600	80363800	U
chr17	80364200	80364400	B
chr17	80364400	80364600	B
chr17	80367800	80368000	U
chr17	80368000	80368200	U
chr17	80368200	80368400	U
chr17	80368800	80369000	U
chr17	80369600	80369800	U
chr17	80369800	80370000	U
chr17	80371800	80372000	U
chr17	80372400	80372600	U
chr17	80372600	80372800	U
chr17	80372800	80373000	U
chr17	80373000	80373200	U
chr17	80373400	80373600	U
chr17	80374200	80374400	U
chr17	80374400	80374600	U
chr17	80374600	80374800	U
chr17	80374800	80375000	U
chr17	80375000	80375200	U
chr17	80375200	80375400	U
chr17	80375800	80376000	U
chr17	80376000	80376200	U
chr17	80376200	80376400	U
chr17	80376400	80376600	U
chr17	80376600	80376800	U
chr17	80376800	80377000	U
chr17	80377000	80377200	U
chr17	80377200	80377400	U
chr17	80377400	80377600	U
chr17	80377600	80377800	U
chr17	80378200	80378400	U
chr17	80379200	80379400	U
chr17	80379400	80379600	U
chr17	80379600	80379800	U
chr17	80379800	80380000	U
chr17	80380400	80380600	U
chr17	80380600	80380800	U
chr17	80380800	80381000	U
chr17	80381000	80381200	U
chr17	80381200	80381400	U
chr17	80381400	80381600	U
chr17	80381600	80381800	U
chr17	80381800	80382000	U
chr17	80382400	80382600	U
chr17	80382600	80382800	U
chr17	80382800	80383000	U
chr17	80383000	80383200	U
chr17	80383200	80383400	U
chr17	80383400	80383600	U
chr17	80383600	80383800	U
chr17	80383800	80384000	U
chr17	80384000	80384200	U
chr17	80384200	80384400	U
chr17	80384400	80384600	U
chr17	80384600	80384800	U
chr17	80384800	80385000	U
chr17	80385000	80385200	U
